"PointID","x","y","z"
13019, 1.825600916541714e+01, 2.858818509781774e+00, -1.519454928023283e-01
13020, 1.843209732369954e+01, 2.867336739646339e+00, -1.317200331616997e-01
13021, 1.839327548694795e+01, 3.002685612165921e+00, 7.979112538642252e-02
13022, 2.159861742666598e+01, 3.813268215634757e+00, 1.759870551387383e+00
13023, 2.161102204632593e+01, 3.814245746766353e+00, 1.762799253020415e+00
13024, 2.427853602923627e+01, 3.011967994692651e+00, 4.405525228288030e-01
13025, 2.452579280742362e+01, 3.001429044238580e+00, 4.345464809482065e-01
13026, 2.453696883304944e+01, 3.136640675589492e+00, 6.563208306001527e-01
13027, 2.428935855628824e+01, 3.146837880011009e+00, 6.625517616522770e-01
13028, 2.000687571520135e+01, 1.324903400852398e+00, -2.080281434905560e+00
13029, 1.999625390463549e+01, 1.502613908582232e+00, -1.890981838182876e+00
13030, 1.975217728273818e+01, 1.500816218986523e+00, -1.903108547167886e+00
13031, 1.976174403824398e+01, 1.322785818139516e+00, -2.092162144195626e+00
13032, 2.455908422508358e+01, 3.397921549368884e+00, 1.105297921283237e+00
13033, 2.454807392835806e+01, 3.268926261989605e+00, 8.798528747175045e-01
13034, 2.480751799691820e+01, 3.258826149703498e+00, 8.729060854649854e-01
13035, 2.481871233535563e+01, 3.388171046433927e+00, 1.098141943419232e+00
13036, 2.458084259799341e+01, 3.643415142193040e+00, 1.563045501583675e+00
13037, 2.433178955042612e+01, 3.652208605558326e+00, 1.570126092213431e+00
13038, 2.432133272861718e+01, 3.532204766540568e+00, 1.339778829364602e+00
13039, 2.457001984969574e+01, 3.523061948977005e+00, 1.332897059778523e+00
13040, 2.410495208284116e+01, 1.829753480821344e+00, -1.281143212522657e+00
13041, 2.436212947023912e+01, 1.830359856126904e+00, -1.266487197287086e+00
13042, 2.434986557948215e+01, 1.989068411622557e+00, -1.060960528299679e+00
13043, 2.409299583463740e+01, 1.988401073366275e+00, -1.075551891492340e+00
13044, 2.142770944202452e+01, 3.880931925394409e+00, 1.903066166175961e+00
13045, 2.145457335933350e+01, 3.871590772631459e+00, 1.882911133419383e+00
13046, 2.147879498626648e+01, 3.882503588572043e+00, 1.909989242207623e+00
13047, 2.145439219537793e+01, 3.893109917595051e+00, 1.933578804010013e+00
13048, 2.462123460688769e+01, 4.011499178067238e+00, 2.530548068407108e+00
13049, 2.437077261813944e+01, 4.019836027258420e+00, 2.537948454226937e+00
13050, 2.436196210691070e+01, 3.960119715521569e+00, 2.285052479156216e+00
13051, 2.461220211655841e+01, 3.952017359733684e+00, 2.277604678246863e+00
13052, 1.729215419972414e+01, 3.841713545410144e+00, 1.543327584957785e+00
13053, 1.727835557527559e+01, 3.783083697830876e+00, 1.419763595198960e+00
13054, 1.740888279764814e+01, 3.774817912775833e+00, 1.409822958400112e+00
13055, 1.742136055142073e+01, 3.833638947858129e+00, 1.533469431711312e+00
13056, 2.081556785874997e+01, 2.562761707470415e-01, -2.741524618208627e+00
13057, 2.107146017479232e+01, 2.575985869638888e-01, -2.731160554823430e+00
13058, 2.106450949037513e+01, 5.080119431262348e-01, -2.661560773472990e+00
13059, 2.081033545033958e+01, 5.067933313501204e-01, -2.672148321656744e+00
13060, 2.385016891647988e+01, 4.019801554044671e+00, 2.811318560353623e+00
13061, 2.411417267143160e+01, 4.010873039595634e+00, 2.804407382225969e+00
13062, 2.504673737187808e+01, 2.979753245270385e+00, 4.211013330579113e-01
13063, 2.503501582618533e+01, 2.841109354013001e+00, 2.014823376262425e-01
13064, 2.529205602636859e+01, 2.830070722898700e+00, 1.945536908620215e-01
13065, 2.530441207312467e+01, 2.969059483018162e+00, 4.139200291088744e-01
13066, 1.767965705662604e+01, 3.818803950564066e+00, 1.516865502491864e+00
13067, 1.780904385968539e+01, 3.811925811881058e+00, 1.509873842910028e+00
13068, 2.104456343629420e+01, 3.924023352642877e+00, 1.982136895913135e+00
13069, 2.111245632823070e+01, 3.910764335543412e+00, 1.954100699255037e+00
13070, 2.114309472922795e+01, 3.935413216682285e+00, 2.016984489117807e+00
13071, 2.107934627905417e+01, 3.951491126455075e+00, 2.053642413365883e+00
13072, 1.931410538236076e+01, 2.449654182518368e-01, -2.796439722693404e+00
13073, 1.955897179558851e+01, 2.445720034816407e-01, -2.788515721290542e+00
13074, 1.955495043782377e+01, 4.958321940749425e-01, -2.721796512241540e+00
13075, 1.931007459453190e+01, 4.961958738242520e-01, -2.729609173696202e+00
13076, 2.364269725050290e+01, 9.477144123786381e-01, -2.260245025296495e+00
13077, 2.390022642151497e+01, 9.478140102149322e-01, -2.245936739525960e+00
13078, 2.389029859791625e+01, 1.141466615509994e+00, -2.072730980504159e+00
13079, 2.363301597267210e+01, 1.141376781666941e+00, -2.087036227127196e+00
13080, 1.677690800681275e+01, 3.879094340964174e+00, 1.595001495540923e+00
13081, 1.675713923054487e+01, 3.821699936208657e+00, 1.472235117007898e+00
13082, 1.688745346216490e+01, 3.811087265710082e+00, 1.456933516613171e+00
13083, 1.690545851638947e+01, 3.868924885404214e+00, 1.580080204911679e+00
13084, 2.590452652797908e+01, 1.839845919168194e+00, -1.174088825660736e+00
13085, 2.616080886873070e+01, 1.842187599778666e+00, -1.157604557605495e+00
13086, 2.614584462135807e+01, 2.002305350591318e+00, -9.533525725830279e-01
13087, 2.589010578853897e+01, 1.999680709189635e+00, -9.695762023478969e-01
13088, 2.686957700864843e+01, 3.304092787582801e+00, 1.026106454533419e+00
13089, 2.688504545734193e+01, 3.431333598357936e+00, 1.252271945578948e+00
13090, 2.662734474518523e+01, 3.443040287579012e+00, 1.262878408199204e+00
13091, 2.661249488079243e+01, 3.315958950084340e+00, 1.036581306310399e+00
13092, 1.607366664065001e+01, 3.204485275467748e+00, 3.295960849024343e-01
13093, 1.588684877131145e+01, 3.256417782411305e+00, 4.101925264082178e-01
13094, 1.576671176556980e+01, 3.162527259746507e+00, 2.540619244753133e-01
13095, 1.596763508590826e+01, 3.101650639652648e+00, 1.609953983838987e-01
13096, 2.669704446088939e+01, 3.929177993532089e+00, 2.459664665294833e+00
13097, 2.644380006728887e+01, 3.940841979294558e+00, 2.469711013205176e+00
13098, 2.643208693029218e+01, 3.884987350448320e+00, 2.216051714840279e+00
13099, 2.668474929825273e+01, 3.873855155278786e+00, 2.205916398495492e+00
13100, 1.591057493407125e+01, 3.481387011881827e+00, 7.937297495919445e-01
13101, 1.575361948911161e+01, 3.535780436054929e+00, 8.851762413187665e-01
13102, 1.565028738051634e+01, 3.469426137939200e+00, 7.650881444567273e-01
13103, 1.581578487971406e+01, 3.404382253567872e+00, 6.572729071839363e-01
13104, 1.600889280272571e+01, 3.909668801523603e+00, 1.621465625530232e+00
13105, 1.596601556875821e+01, 3.860501880876775e+00, 1.514678556749318e+00
13106, 1.608789769355400e+01, 3.837833361634069e+00, 1.473165402655285e+00
13107, 1.612584166432343e+01, 3.891561905664101e+00, 1.588053715461442e+00
13108, 2.496246807109205e+01, 2.594718598693008e-01, -2.528970977481740e+00
13109, 2.522218604943652e+01, 2.594789062374427e-01, -2.511743779549218e+00
13110, 2.521519412501885e+01, 5.102626075776628e-01, -2.443494834956997e+00
13111, 2.495591443205958e+01, 5.101883693008563e-01, -2.460432389497528e+00
13112, 2.664208604294732e+01, 3.564979101546010e+00, 1.491967738220109e+00
13113, 2.639119569210886e+01, 3.575805732425044e+00, 1.502111785710266e+00
13114, 2.637695772215431e+01, 3.453975017421886e+00, 1.272932019693211e+00
13115, 1.604320881602668e+01, 3.955963880889038e+00, 1.726108999436690e+00
13116, 1.615690160753189e+01, 3.941184079475828e+00, 1.698639545998160e+00
13117, 2.641838291476834e+01, 1.844865764663223e+00, -1.140391540973850e+00
13118, 2.667481223326788e+01, 1.847505787672382e+00, -1.122978095783540e+00
13119, 2.665907967595413e+01, 2.008246119479562e+00, -9.192739340235252e-01
13120, 2.640297858154270e+01, 2.005284532764361e+00, -9.364087812071964e-01
13121, 2.691556645608310e+01, 3.668447898378803e+00, 1.713789651000973e+00
13122, 2.717090680775281e+01, 3.656313795126276e+00, 1.702710453427607e+00
13123, 2.718648558962202e+01, 3.761247942115331e+00, 1.940084114652582e+00
13124, 2.693044721041817e+01, 3.773506958671583e+00, 1.951152844645403e+00
13125, 1.433413097354398e+01, 3.530793653259452e+00, 8.405953067877969e-01
13126, 1.400847694723801e+01, 3.497746552444678e+00, 7.774733708207999e-01
13127, 1.401526025539306e+01, 3.362159766311366e+00, 5.478776936933294e-01
13128, 1.424942297754573e+01, 3.378389376497021e+00, 5.785738237864173e-01
13129, 1.649749573316034e+01, 2.595640838769401e-01, -2.867233563883502e+00
13130, 1.675982127382785e+01, 2.595717617268073e-01, -2.861909733514135e+00
13131, 1.675772538955733e+01, 5.097559530222180e-01, -2.791179325284389e+00
13132, 1.649528499958285e+01, 5.097323856935347e-01, -2.796450513848353e+00
13133, 2.548164958487162e+01, 2.594843811696484e-01, -2.493974520622502e+00
13134, 2.723195488534817e+01, 1.338087222857020e+00, -1.669978956987625e+00
13135, 2.749044946506115e+01, 1.339791534340774e+00, -1.649567156853146e+00
13136, 2.747411547548464e+01, 1.518005906909259e+00, -1.461153586318331e+00
13137, 2.721611377066872e+01, 1.515864280514398e+00, -1.481109857441421e+00
13138, 2.692976790023773e+01, 1.850243229762607e+00, -1.105144931457365e+00
13139, 2.691356073672284e+01, 2.011314848201726e+00, -9.017401541396249e-01
13140, 1.492360622011893e+01, 9.492281515664699e-01, -2.545879537710058e+00
13141, 1.518544415513235e+01, 9.493513346427687e-01, -2.542689250241661e+00
13142, 1.518297666273540e+01, 1.145732036410353e+00, -2.372311259305245e+00
13143, 1.492141357427004e+01, 1.145546430376421e+00, -2.375425866430057e+00
13144, 1.443413826058385e+01, 4.154834414298002e+00, 2.174002820262825e+00
13145, 1.459514922718321e+01, 4.116603618346381e+00, 2.060905912662856e+00
13146, 1.471294754024649e+01, 4.146583174741630e+00, 2.157638113883675e+00
13147, 1.463897100419781e+01, 4.177494789590432e+00, 2.264162410885836e+00
13148, 1.413182441168451e+01, 1.848443298492590e+00, -1.618429387438485e+00
13149, 1.439091114963843e+01, 1.848598495599136e+00, -1.616311104374217e+00
13150, 1.438902298737720e+01, 2.011509986982614e+00, -1.413733495900497e+00
13151, 1.413018450794117e+01, 2.011379714172051e+00, -1.415869439447458e+00
13152, 2.869717041501119e+01, 3.452621159271426e+00, 1.395435864144845e+00
13153, 2.843956175367668e+01, 3.468866263687676e+00, 1.408576274232261e+00
13154, 2.842030717141519e+01, 3.346440331790093e+00, 1.180097986346936e+00
13155, 2.867792414251650e+01, 3.330047108003267e+00, 1.167041948768530e+00
13156, 2.877399668998994e+01, 3.780155545776640e+00, 2.621954033142904e+00
13157, 2.903229746984080e+01, 3.761693235226149e+00, 2.609112014304550e+00
13158, 1.334674751826973e+01, 1.848374114835602e+00, -1.623231157981376e+00
13159, 1.360855986463840e+01, 1.848319145889802e+00, -1.621900236525804e+00
13160, 1.360740963940410e+01, 2.011316999315421e+00, -1.419386029104262e+00
13161, 1.334589626583669e+01, 2.011409548502185e+00, -1.420745678194619e+00
13162, 1.361400293940865e+01, 9.488267713114594e-01, -2.557042670496606e+00
13163, 1.387684180379602e+01, 9.488746517099962e-01, -2.555450097898825e+00
13164, 1.387559984908319e+01, 1.145026479699159e+00, -2.384795340341814e+00
13165, 1.361297463423876e+01, 1.144966567954698e+00, -2.386372664008217e+00
13166, 1.367700739004084e+01, 4.216086576288869e+00, 2.652782979979923e+00
13167, 1.341331672985440e+01, 4.212040293193648e+00, 2.648437873473105e+00
13168, 1.341987778605566e+01, 4.206303010095414e+00, 2.388586420189709e+00
13169, 1.368329198072546e+01, 4.208386247174284e+00, 2.392975170896189e+00
13170, 1.296446382787878e+01, 3.338227598054488e+00, 4.970859517238863e-01
13171, 1.272018931278660e+01, 3.334833443727975e+00, 4.900913689809232e-01
13172, 1.272923803425509e+01, 3.198487079233795e+00, 2.689160608336080e-01
13173, 1.297202804957574e+01, 3.201889375109893e+00, 2.758496825469122e-01
13174, 1.519180673955933e+01, 2.595859625245533e-01, -2.889059286423858e+00
13175, 1.492934155332989e+01, 2.595832279978715e-01, -2.892480078848252e+00
13176, 1.546516298893324e+01, 4.103242435077365e+00, 2.064145163735023e+00
13177, 1.546880649672159e+01, 4.117574851191842e+00, 2.106318850634914e+00
13178, 1.543211542554393e+01, 4.119834405538147e+00, 2.110969493372964e+00
13179, 1.542410311804964e+01, 4.105946051949958e+00, 2.069603109598856e+00
13180, 1.289616977831632e+01, 4.200672894972327e+00, 2.637593329705926e+00
13181, 1.263992837000566e+01, 4.193203378874195e+00, 2.630957114822099e+00
13182, 1.264811805038493e+01, 4.193067369705640e+00, 2.371089473334675e+00
13183, 1.290348964245769e+01, 4.198708347463890e+00, 2.377706824525140e+00
13184, 1.343070951941566e+01, 4.062674127865082e+00, 1.889758713027329e+00
13185, 1.317558975952547e+01, 4.060784047818897e+00, 1.884478182565672e+00
13186, 1.318193651101737e+01, 3.959199130453957e+00, 1.645228622471356e+00
13187, 1.343587844569459e+01, 3.960890880062243e+00, 1.650565106574428e+00
13188, 2.987800836180714e+01, 2.595369070675912e-01, -2.086022265471497e+00
13189, 3.013702105821195e+01, 2.595478315748488e-01, -2.054167476020218e+00
13190, 3.012704161925958e+01, 5.122742882099582e-01, -1.993922730714107e+00
13191, 2.986862767083686e+01, 5.121245841789644e-01, -2.025103275769179e+00
13192, 1.238524017667269e+01, 4.185819051672572e+00, 2.363177456865483e+00
13193, 1.239531343672653e+01, 4.131386483432036e+00, 2.109138658473308e+00
13194, 1.265686627135416e+01, 4.137712282274937e+00, 2.117200969698815e+00
13195, 1.120500887100329e+01, 3.551875681209667e+00, 8.708587644739637e-01
13196, 1.122463568854337e+01, 3.424186441644271e+00, 6.452650758593932e-01
13197, 1.147274367392851e+01, 3.434478860687627e+00, 6.599821377714812e-01
13198, 1.145501545776091e+01, 3.562587458103442e+00, 8.854963065111903e-01
13199, 1.533880059698003e+01, 4.124019330688080e+00, 2.970622807324764e+00
13200, 1.553425155543920e+01, 4.123663489433533e+00, 2.973844439897733e+00
13201, 1.555335320479648e+01, 4.158623435053654e+00, 2.245591710351965e+00
13202, 1.551575728091739e+01, 4.166739012886874e+00, 2.273078308298767e+00
13203, 1.549471918747086e+01, 4.153531494337096e+00, 2.223598897795654e+00
13204, 1.552972225608334e+01, 4.148010126830418e+00, 2.206839484310865e+00
13205, 1.178978205809037e+01, 2.014449675386965e+00, -1.423143755009725e+00
13206, 1.179066443579247e+01, 2.174117196917881e+00, -1.217983425643436e+00
13207, 1.153038919585788e+01, 2.175174244889885e+00, -1.217480842397338e+00
13208, 1.152917673297084e+01, 2.015451429311908e+00, -1.422595739909623e+00
13209, 3.100240016801914e+01, 1.912819888027667e+00, -7.341824042275251e-01
13210, 3.125636126745335e+01, 1.919154755949985e+00, -7.057714613891927e-01
13211, 3.122983913947754e+01, 2.088760588221950e+00, -5.105725129688090e-01
13212, 3.097669799548738e+01, 2.081520231177397e+00, -5.380932957342576e-01
13213, 3.086902794203602e+01, 3.653614640969405e+00, 2.395283191954039e+00
13214, 3.090199346740578e+01, 3.667415546752161e+00, 2.207344902018807e+00
13215, 3.106316420885828e+01, 3.657232587600327e+00, 2.258584567355355e+00
13216, 3.103154773115795e+01, 3.628544856631409e+00, 2.423064721471862e+00
13217, 3.101371853029763e+01, 3.552495781896410e+00, 2.567757511372063e+00
13218, 3.115769279841829e+01, 3.528406049445964e+00, 2.570220627739366e+00
13219, 1.073452287319280e+01, 2.595528056573026e-01, -2.894980648333002e+00
13220, 1.099753963452534e+01, 2.595585967237963e-01, -2.898246088946264e+00
13221, 1.099786501493309e+01, 5.096595907013872e-01, -2.827191754568577e+00
13222, 1.073481933902070e+01, 5.096843718986979e-01, -2.824033804139193e+00
13223, 1.101532755444131e+01, 2.334052936227058e+00, -1.007790191067883e+00
13224, 1.101727315124425e+01, 2.487194201127487e+00, -7.977094966253518e-01
13225, 1.075789320112672e+01, 2.488398401073733e+00, -7.959249465127737e-01
13226, 1.075549598962179e+01, 2.335324697623049e+00, -1.006050852260766e+00
13227, 9.911418070044848e+00, 3.709725069393575e+00, 1.240487467631411e+00
13228, 9.940168500394838e+00, 3.596861521708476e+00, 1.008134114365848e+00
13229, 1.019485834905409e+01, 3.615967689218424e+00, 1.029434449549021e+00
13230, 1.016796231042551e+01, 3.729544881501109e+00, 1.261665119822607e+00
13231, 3.150349777730191e+01, 3.484448522541975e+00, 1.616290977498761e+00
13232, 3.159354791594379e+01, 3.526299756008985e+00, 1.726442058073176e+00
13233, 3.151197491380778e+01, 3.553258369054603e+00, 1.794611187612912e+00
13234, 3.140866914477188e+01, 3.516461656404845e+00, 1.688110448640814e+00
13235, 9.159656662176117e+00, 3.642195945506457e+00, 1.171392039013675e+00
13236, 9.193715873594332e+00, 3.530907026022666e+00, 9.390003963358515e-01
13237, 9.444396618403577e+00, 3.554808803491369e+00, 9.633678326506924e-01
13238, 9.412081372770555e+00, 3.666509252298051e+00, 1.195811857971548e+00
13239, 3.271774287019082e+01, 3.185987693057474e+00, 1.130671398220385e+00
13240, 3.265668664583773e+01, 3.121805119193882e+00, 1.014794501544280e+00
13241, 3.275223253728442e+01, 3.096626456256017e+00, 9.855744383592320e-01
13242, 3.281098210040595e+01, 3.163538299268894e+00, 1.104802819923383e+00
13243, 3.245685658048798e+01, 3.509668682882455e+00, 1.803161969312632e+00
13244, 3.241755994428514e+01, 3.485108604952147e+00, 1.716247554805586e+00
13245, 3.251624531279410e+01, 3.464701946358079e+00, 1.677266773731529e+00
13246, 3.255121523583919e+01, 3.493340985003840e+00, 1.771028922015741e+00
13247, 8.947307541501186e+00, 3.505653354839783e+00, 9.140805923559285e-01
13248, 8.983504640065119e+00, 3.387670303695803e+00, 6.852999620018321e-01
13249, 9.228116333403628e+00, 3.412661517113492e+00, 7.100789603208834e-01
13250, 8.588065742197468e+00, 3.780158540929416e+00, 1.597564199905332e+00
13251, 8.333588323434071e+00, 3.750559578035389e+00, 1.569283409535527e+00
13252, 8.371728918615460e+00, 3.661653564834022e+00, 1.327951388597547e+00
13253, 8.624390798036391e+00, 3.691048368922238e+00, 1.356027461280302e+00
13254, 3.172476704878372e+01, 3.423170728687093e+00, 2.577211098313793e+00
13255, 3.178272595395730e+01, 3.411551711543423e+00, 2.577658616574832e+00
13256, 3.370046455561324e+01, 3.296474921072017e+00, 1.580278163079923e+00
13257, 3.367719996762686e+01, 3.253389196673780e+00, 1.468581311389542e+00
13258, 3.375722056045066e+01, 3.236077234372050e+00, 1.458858252525471e+00
13259, 3.378040261289287e+01, 3.279364058581579e+00, 1.570194864250771e+00
13260, 3.341968214123850e+01, 9.790437270882933e-01, -1.255128055419928e+00
13261, 3.367160535822871e+01, 9.787567728443697e-01, -1.205572093797739e+00
13262, 3.364243785455240e+01, 1.191479465006876e+00, -1.058948626239699e+00
13263, 3.339154865753176e+01, 1.191632568237819e+00, -1.108108941198970e+00
13264, 3.382382687363918e+01, 1.588022440906255e+00, -6.794985102370166e-01
13265, 3.385895383915514e+01, 1.393368875306245e+00, -8.480673761451865e-01
13266, 3.410740263681527e+01, 1.391825856207339e+00, -7.933425327478849e-01
13267, 3.407075546288747e+01, 1.586375860378172e+00, -6.249692468023399e-01
13268, 3.188282824353217e+01, 3.421558589429413e+00, 2.545657125773990e+00
13269, 3.189138592692861e+01, 3.445550632396468e+00, 2.516377630238244e+00
13270, 3.192490529326052e+01, 3.433301932381099e+00, 2.523235114622159e+00
13271, 3.192051305221882e+01, 3.410782029974124e+00, 2.549388537249755e+00
13272, 3.279925567914760e+01, 3.503489504902408e+00, 2.120364711941335e+00
13273, 3.271834858583226e+01, 3.512044513431311e+00, 2.134216007517378e+00
13274, 3.270389050325927e+01, 3.523031735442830e+00, 2.043483427971381e+00
13275, 3.278531122939926e+01, 3.513647470311254e+00, 2.028983831440812e+00
13276, 8.201737168227014e+00, 3.417538500798439e+00, 8.317908176263538e-01
13277, 7.955618547640094e+00, 3.384451353482063e+00, 8.021628533717494e-01
13278, 7.999962741248076e+00, 3.266553813464960e+00, 5.747724567279346e-01
13279, 8.243925953850111e+00, 3.299710018068484e+00, 6.039560766310330e-01
13280, 9.166987606451086e+00, 7.400260269076517e-01, -2.671110476273750e+00
13281, 8.905134736470471e+00, 7.400222841752873e-01, -2.663165867608867e+00
13282, 8.901791989193420e+00, 5.098746116878914e-01, -2.784082845083234e+00
13283, 9.164285347567059e+00, 5.098646530030189e-01, -2.792017389684647e+00
13284, 8.286489655694242e+00, 3.176380849260672e+00, 3.791002029418850e-01
13285, 8.044702159363352e+00, 3.143242556056956e+00, 3.503286972106123e-01
13286, 8.089768820558840e+00, 3.015341209197960e+00, 1.285246009860297e-01
13287, 8.329356295781530e+00, 3.048382293761667e+00, 1.569167327937250e-01
13288, 3.234458396783133e+01, 3.511980907680611e+00, 2.298612217390807e+00
13289, 3.228026583139806e+01, 3.511512078288139e+00, 2.320067658896652e+00
13290, 3.225973683533873e+01, 3.538528463766518e+00, 2.263615279195256e+00
13291, 3.232499648531550e+01, 3.539752310024214e+00, 2.233529231890476e+00
13292, 3.223052597561534e+01, 3.558618933032274e+00, 2.205955534818663e+00
13293, 3.229690082890773e+01, 3.558599553905129e+00, 2.165247676061190e+00
13294, 7.723125563439104e+00, 3.740519609892135e+00, 2.268321925816798e+00
13295, 7.469261486643552e+00, 3.699183780375145e+00, 2.235553773126769e+00
13296, 7.496615311407952e+00, 3.742765422512429e+00, 1.980703056672974e+00
13297, 7.750033803804408e+00, 3.780345096450331e+00, 2.012809685876321e+00
13298, 3.402369531310780e+01, 3.224126057944143e+00, 1.542030678030039e+00
13299, 3.394173473597065e+01, 3.243174735645087e+00, 1.550840541806530e+00
13300, 3.391919405679274e+01, 3.199442936888246e+00, 1.440288915344425e+00
13301, 3.400225028765549e+01, 3.180031901785615e+00, 1.431829615701073e+00
13302, 3.321204739192510e+01, 3.431422932663642e+00, 2.143241286270738e+00
13303, 3.313148969269773e+01, 3.441974770027083e+00, 2.154750173347413e+00
13304, 3.312262158976230e+01, 3.464049384596623e+00, 2.070877679367437e+00
13305, 3.320328088215317e+01, 3.452996081587328e+00, 2.059187981089358e+00
13306, 3.201245693116213e+01, 3.458022480118378e+00, 2.473500971880875e+00
13307, 3.200519926940085e+01, 3.445472256764482e+00, 2.490782342464755e+00
13308, 3.198769235091568e+01, 3.452010788668884e+00, 2.486793789265033e+00
13309, 3.199526682408411e+01, 3.466174013583408e+00, 2.467053192129582e+00
13310, 3.516787968050284e+01, 9.684256130549856e-01, -8.554191397902000e-01
13311, 3.541456832806098e+01, 9.655286794664089e-01, -7.888807497298846e-01
13312, 3.537567034114238e+01, 1.173561813496399e+00, -6.378533013727647e-01
13313, 3.513049514915541e+01, 1.177601481240746e+00, -7.055926355381186e-01
13314, 6.345837950525485e+00, 1.322040322915254e+00, -2.010882378452812e+00
13315, 6.601562644039601e+00, 1.323482125552359e+00, -2.031738075821078e+00
13316, 6.615674645516060e+00, 1.497852627282925e+00, -1.839563723680468e+00
13317, 6.361103389371326e+00, 1.495809805515299e+00, -1.818254386902814e+00
13318, 3.582141202995408e+01, 1.360930344125620e+00, -3.322855900777117e-01
13319, 3.577805505187688e+01, 1.539951926566721e+00, -1.676932241225771e-01
13320, 3.553054456145337e+01, 1.555862606861343e+00, -2.329480160870318e-01
13321, 3.557671707403588e+01, 1.366433933287215e+00, -4.047407684669756e-01
13322, 5.732560819802992e+00, 3.416215859180459e+00, 1.708941110855896e+00
13323, 5.484009781709266e+00, 3.359153939947522e+00, 1.662746590562407e+00
13324, 5.535546105427876e+00, 3.352004353831170e+00, 1.408007528436475e+00
13325, 5.782210541621071e+00, 3.406909840517243e+00, 1.453897046869087e+00
13326, 3.484491091658367e+01, 3.120643441537704e+00, 1.870527776901266e+00
13327, 3.477338876328555e+01, 3.138147583001911e+00, 1.878133589704017e+00
13328, 3.476393551936791e+01, 3.132795814054050e+00, 1.793441127709566e+00
13329, 3.483374679832765e+01, 3.114553853372732e+00, 1.785589254325732e+00
13330, 6.193038484504949e+00, 3.323739358309416e+00, 2.267651247943075e+00
13331, 6.443034993962375e+00, 3.378065235183259e+00, 2.310037737582218e+00
13332, 6.813032110591682e+00, 2.595845883153495e-01, -2.755263987834239e+00
13333, 6.553667223494998e+00, 2.595913208010662e-01, -2.737398584084314e+00
13334, 3.499817068732773e+01, 3.079610491571259e+00, 1.933699466468152e+00
13335, 3.492373056896941e+01, 3.096848806778055e+00, 1.941935543068885e+00
13336, 3.491675794540038e+01, 3.102961639706067e+00, 1.861513716565008e+00
13337, 3.499071867486641e+01, 3.084644897434670e+00, 1.851220833271076e+00
13338, 3.571520600648559e+01, 2.812655706390717e+00, 1.532594311527533e+00
13339, 3.563535833290446e+01, 2.818258140091412e+00, 1.506920106520257e+00
13340, 3.564864273827445e+01, 2.778428298585882e+00, 1.438533771618763e+00
13341, 3.573125730841704e+01, 2.774165677372059e+00, 1.468228368854732e+00
13342, 3.546732830904463e+01, 2.971475962784822e+00, 1.817547528586954e+00
13343, 3.538774145014339e+01, 2.989340021797099e+00, 1.818729542877630e+00
13344, 3.538157299992614e+01, 2.971840020583157e+00, 1.729743169924368e+00
13345, 3.546317297528867e+01, 2.953820363305696e+00, 1.730312383449436e+00
13346, 3.664990671472287e+01, 9.461933660450178e-01, -4.376620210846706e-01
13347, 3.661156027536849e+01, 1.150129453817856e+00, -2.810103345203874e-01
13348, 3.636097817388686e+01, 1.155458193234010e+00, -3.523353928083883e-01
13349, 3.640168546955335e+01, 9.513077442356683e-01, -5.081097121387753e-01
13350, 3.702244904381632e+01, 1.849838263568076e+00, 5.831485265676213e-01
13351, 3.689142932458110e+01, 1.914059740810873e+00, 6.287591369676699e-01
13352, 3.681105445998665e+01, 1.847874901224763e+00, 5.217518972498073e-01
13353, 3.693929073379812e+01, 1.776928649716495e+00, 4.707372548403880e-01
13354, 5.290442189995719e+00, 9.467799730327471e-01, -2.274287683083704e+00
13355, 5.548082068122547e+00, 9.465080432385107e-01, -2.300570100021176e+00
13356, 5.565345173353361e+00, 1.138768123534462e+00, -2.126391528205097e+00
13357, 5.309019042207453e+00, 1.138992679677143e+00, -2.100192007983629e+00
13358, 3.648215402078180e+01, 2.519433464837102e-01, -8.291152196904741e-01
13359, 3.672379369512842e+01, 2.473743891928201e-01, -7.615618843989410e-01
